FundingOrgName,ProjectReference,LeadROName,Department,ProjectCategory,PISurname,PIFirstName,PIOtherNames,PI ORCID iD,StudentSurname,StudentFirstName,StudentOtherNames,Student ORCID iD,Title,StartDate,EndDate,AwardPounds,ExpenditurePounds,Region,Status,Classifications 1,Classifications 2,Classifications 3,Classifications 4,Classifications 5,Other Classifications,GTRProjectUrl,ProjectId,FundingOrgId,LeadROId,PIId
AHRC,AH/M00872X/1,University of Southampton,Faculty of Humanities,Research Grant,Brooks,Laura,Jeanice,,,,,,Sound Heritage,01/07/2015,31/12/2016,32895,,,Closed,Cultural History,Heritage Management,History Of Music,Music & Society,,,https://gtr.ukri.org:443/projects?ref=AH/M00872X/1,2692AE41-CFB1-481C-B2B2-3A3FD4DBCEE3,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,30A429E3-83B7-4E41-99C0-14A144F07DFE,812CF53C-8F56-48F7-A439-18F486C16C8C
AHRC,AH/H035036/1,University of Edinburgh,Edinburgh College of Art,Fellowship,Bremner,George Alexander,,,,,,,"Imperial Gothic: Religious Architecture and High Anglican Culture in the British Empire, 1840-70",01/09/2010,31/05/2011,63675,,,Closed,Architecture HTP,History of Church & Theology,Imperial/Colonial History,,,,https://gtr.ukri.org:443/projects?ref=AH/H035036/1,21EBA7C8-8F09-4752-B995-B5964B4ABE5B,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,2DB7ED73-8E89-457A-A395-FAC12F929C1A,DFA6B735-BEB8-4EF3-8BF4-1CF476A28A2E
AHRC,AH/H500227/1,University of the West of England,Faculty of Creative Arts,Research Grant,Webster,Christopher,,,,,,,"Visualising Voices: representing, simulating and interpreting the salvage of the ss Great Britain",29/06/2009,28/09/2010,35542,,,Closed,Digital Art & Design,Heritage Management,History of Sci./Med./Technol.,,,,https://gtr.ukri.org:443/projects?ref=AH/H500227/1,855F1B0B-8275-4329-989F-22677CD2863D,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,2A80FFDA-3B8B-43BA-80C3-3AA850B49BA1,9840C456-AE0A-4DFA-8C2F-D734623B343E
AHRC,AH/S003886/1,University of Bath,Education,Research Grant,Milligan,Lizzi,Okpevba,,,,,,Indicators for informal learning: a mobile heritage network for conflict-affected communities in Uganda,01/01/2019,31/12/2019,50921,,,Active,GCRF,Heritage Management,Internat Education and Dev,Phases of education,,,https://gtr.ukri.org:443/projects?ref=AH/S003886/1,E20644A3-8B2F-434F-9B90-082D7F823CFB,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,EAAD4D43-BD15-432B-9385-2DBD0C65958D,2CBD9399-171E-449A-84E9-CE0F43E1F9CB
AHRC,AH/E009131/1,University of Oxford,Museum of the History of Science,Research Grant,Johnston,Stephen,Andrew,http://orcid.org/0000-0002-7641-6251,,,,,"Architecture, Mathematics, and English Culture 1550-1750",01/10/2007,31/05/2009,142084,,,Closed,Architecture HTP,Art History,History of Sci./Med./Technol.,,,,https://gtr.ukri.org:443/projects?ref=AH/E009131/1,47712292-F090-47D6-973A-24CE3CE78CC5,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,CB1D3648-DA2B-481F-BD2F-43C84E86AD5C
AHRC,AH/N003888/1,University of Kent,Kent Sch of Architecture,Fellowship,Schoenefeldt,Henrik,,,,,,,Restoring the Palace of Westminster's nineteenth century ventilation system - Between Sustainability and Heritage,27/06/2016,30/09/2018,144464,,,Closed,Architecture HTP,Economic & Social History,History of Sci./Med./Technol.,,,,https://gtr.ukri.org:443/projects?ref=AH/N003888/1,4F583296-C4DB-4B3C-876B-6CD1C884F46E,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,C6D0044A-2CD2-4167-B90B-922AF53E361F,E799C953-75CC-41EC-9372-9B403B19179A
AHRC,AH/S006753/1,University of York,History,Research Grant,Dyas,Dee,,,,,,,"ENGAGING WITH PLACE AND MANAGING SPACE: Transforming policy, statutory advice, management, and visitor experience in England's historic churches",01/09/2019,31/08/2020,80588,,,Active,Cultural History,Heritage Management,History of Church & Theology,Religious History,,,https://gtr.ukri.org:443/projects?ref=AH/S006753/1,E6CBD58E-1994-4551-967E-9EAB8EEDC71D,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,8319F78A-DCBD-49F6-BE00-78E1CD75CDA9,AE59CADE-B9C8-4E8B-A52D-5C16A3E9C6A8
AHRC,AH/R004544/1,University of Sussex,"Sch of Media, Film and Music",Research Grant,Ruiz,Pollyanna,Elizabeth,,,,,,You Can Make History: Extending and developing youth engagement in cultural heritage.,01/01/2018,31/03/2019,80087,,,Closed,Cultural Studies,Heritage Management,Human Geography (General),Media & Communication Studies,"Policy, Arts Mgmt & Creat Ind",,https://gtr.ukri.org:443/projects?ref=AH/R004544/1,5AF6C44E-FAA8-4AFB-BF56-1C2ED53E74FE,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,A8967420-49D3-4509-9912-25FB3EC75B74,735C9749-C063-4B33-B812-814DCC8F30E1
AHRC,AH/K00400X/1,University of the West of England,Faculty of Environment and Technology,Research Grant,Buser,Michael,,,,,,,Foodscapes,01/02/2013,31/10/2013,31446,,,Closed,Agricultural systems,Community Art inc A & H,Diet & health,Environmental planning,Human Geography (General),,https://gtr.ukri.org:443/projects?ref=AH/K00400X/1,BEC0B988-CF08-491B-BB4E-85E992911464,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,2A80FFDA-3B8B-43BA-80C3-3AA850B49BA1,DBE74273-8A0C-41B2-AA91-4CE126306169
ESRC,ES/E023983/1,Kingston University,Sch of Surveying,Research Grant,Sayce,Sarah,,,,,,,Enabling Sustainable Communities: Supporting effective skills development for current and future core built environment professionals,01/07/2007,30/06/2008,70310,,,Closed,Area & Development Studies,Economics,Environmental planning,Human Geography,Management & Business Studies,,https://gtr.ukri.org:443/projects?ref=ES/E023983/1,CE185F65-BCB3-444C-8A34-A4E6FC2B8621,924BE15C-91F2-4AAD-941A-3F338324B6AE,6E750E7A-C076-435E-8AB0-484F65D6C7AD,A6DDC8E0-4BB8-48C2-A504-0EEDA96FC985
AHRC,AH/R010366/1,"Queen Mary, University of London",Drama,Research Grant,Heritage,Paul,,,,,,,The Challenge of the Xingu: indigenous cultures in the museum of the future.,30/03/2018,29/12/2018,60430,,,Closed,Digital Art & Design,Heritage Management,Human-Computer Interactions,Museum & Gallery Studies,Theatre & Society,,https://gtr.ukri.org:443/projects?ref=AH/R010366/1,0C97430E-34EC-40B7-BCE8-B31B6B2A54F9,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,D5337A10-AC8A-402A-8164-C5F9CC6B0140,EB20A142-FD1C-4BF8-BE79-6ACA267E84E6
AHRC,AH/K007947/1,University of Hertfordshire,Social Sciences Arts and Humanities RI,Research Grant,Garwood,Christine,,,,,,,New Town Heritage: Exploring the Boundaries,01/02/2013,31/01/2014,69164,,,Closed,Archives,Creative Writing,Economic & Social History,Environmental planning,Human Geography (General),,https://gtr.ukri.org:443/projects?ref=AH/K007947/1,255433F6-0DEB-4E51-BCD4-F44155FE3FD2,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,5E589D68-A73C-42BB-892C-BC508C7B60CA,FB3539A4-E8F7-4C2A-B577-68A5918A30A4
ESRC,ES/D000769/1,Cardiff University,Cardiff School of Planning and Geography,Research Grant,Enticott,Gareth,Paul,http://orcid.org/0000-0001-5510-9597,,,,,Biosecurity and the Regulation of Animal Health: The Case of Bovine Tuberculosis,08/05/2006,07/11/2007,80294,,,Closed,Environmental planning,Human Geography,Science & Technology Studies,Socio Legal Studies,Sociology,,https://gtr.ukri.org:443/projects?ref=ES/D000769/1,45C24119-05AD-4234-BD63-45ACFF90A43C,924BE15C-91F2-4AAD-941A-3F338324B6AE,9C10D78F-6430-4CA7-9528-B96B0762A4C6,67D5483B-B543-468F-A95B-4557774ADA67
ESRC,ES/T003219/1,University of Salford,Sch of the Built Environment,Research Grant,Fernando,Terrence,,,,,,,Technology Enhanced Stakeholder Collaboration for Supporting Risk-Sensitive Urban Development [TRANSCEND],01/11/2019,31/10/2022,855528,,,Active,Environmental planning,Human-Computer Interactions,Information & Knowledge Mgmt,Urban Design,Urbanisation,,https://gtr.ukri.org:443/projects?ref=ES/T003219/1,0588F7A2-DF1D-4DA9-9980-61FDA0080540,924BE15C-91F2-4AAD-941A-3F338324B6AE,ED6ACD61-0140-4C05-B93D-2C6A42CA753B,010E928F-B356-4317-84FB-CDEF439A5FAD
ESRC,ES/F018258/1,University of Manchester,"Environment, Education and Development",Research Grant,Brand,Ralf,Gregor,,,,,,The urban environment: Mirror and mediator of radicalisation,30/09/2007,30/06/2010,165014,,,Closed,Area & Development Studies,Environmental planning,Human Geography,Science & Technology Studies,Sociology,,https://gtr.ukri.org:443/projects?ref=ES/F018258/1,BAD341A5-338E-44E4-A822-709CF71A85FE,924BE15C-91F2-4AAD-941A-3F338324B6AE,68D0E3C9-9246-4CFC-B5E9-48584CF82993,41655093-7211-4E9F-BD6E-6FE09BD163A9
ESRC,ES/N011414/1,University of Sussex,University of Sussex Business School,Research Grant,Marshall,Fiona,,,,,,,"FAPESP-ESRC-NWO Joint Call Sustainable Urban Development Resilience and vulnerability at the urban Nexus of food, water, energy and the environment",01/10/2015,31/03/2019,192085,,,Closed,Environmental planning,Geography and Development,Human Geography (General),Newton,"Pol.,International Rel.&Dev.",Science and Technology Studies,https://gtr.ukri.org:443/projects?ref=ES/N011414/1,84664681-4F45-4BA3-8250-BA99463295A5,924BE15C-91F2-4AAD-941A-3F338324B6AE,A8967420-49D3-4509-9912-25FB3EC75B74,5982E18C-D400-4F10-9020-F50FAFF6CF2F
AHRC,AH/M006255/1,University of London,School of Advanced Study,Research Grant,Lopez Galviz,Carlos,,http://orcid.org/0000-0002-5067-1107,,,,,"Re-configuring ruins: materialities, processes and mediations",01/10/2014,30/11/2015,43754,,,Closed,Cultural History,English Language & Literature,Heritage Management,Human Geography (General),Research approaches,,https://gtr.ukri.org:443/projects?ref=AH/M006255/1,008CD25B-3018-49C0-A9DC-D3E815A358FE,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,CB05C424-91BF-4B48-9472-E6F6226A6A05,5C0695B6-A441-4526-A3EC-097C34C95612
EPSRC,EP/K012398/1,Newcastle University,Sch of Engineering,Research Grant,Dawson,Richard,Jonathan,http://orcid.org/0000-0003-3158-5868,,,,,"i-BUILD: Infrastructure BUsiness models, valuation and Innovation for Local Delivery",01/08/2013,31/03/2018,3567861,,,Closed,Complexity Science,Environmental planning,Human Geography (General),Sustainable Energy Networks,Transport Ops & Management,Urban & Land Management,https://gtr.ukri.org:443/projects?ref=EP/K012398/1,C4A450C3-6E39-47CE-A511-03B94B533EF4,798CB33D-C79E-4578-83F2-72606407192C,5E2B04DD-4A03-45ED-9892-61C5CCB8AC68,5E1569E2-4B9C-4DAD-848A-7C2F6BD3CB02
ESRC,RES-451-26-0661-A,University of Oxford,Geography - SoGE,Research Grant,Powell,Richard,Charles,,,,,,"Knowledges, resources and legal regimes: the new geopolitics of the Polar Regions",01/09/2010,31/10/2011,14763,,,Closed,Area & Development Studies,Environmental planning,Human Geography,Political Science,Socio Legal Studies,,https://gtr.ukri.org:443/projects?ref=RES-451-26-0661-A,BE3222D4-D64F-4EF0-8AAE-850FDC9F54C5,924BE15C-91F2-4AAD-941A-3F338324B6AE,3EAE04CA-9D62-4483-B9C4-F91AD9F4C5A9,546F01F3-C596-4394-ACC9-FEFF7E93EC2A
ESRC,ES/J01320X/1,School of Oriental & African Studies,Ctr for Development Environment & Policy,Research Grant,Urban,Frauke,,,,,,,China goes global: A comparative study of Chinese hydropower dams in Africa and Asia,15/10/2012,14/08/2016,595393,,,Closed,Area & Development Studies,Energy - Marine & Hydropower,Environmental planning,Human Geography,Internat. Studies & Relations,,https://gtr.ukri.org:443/projects?ref=ES/J01320X/1,5B6DD241-7927-4806-8958-6F81A95F576C,924BE15C-91F2-4AAD-941A-3F338324B6AE,427C8A9E-64D8-4940-8911-953B4A177A75,7B4AFF4D-6B24-4AE0-BDA3-D82E33D918AD
ESRC,ES/I001425/1,University of St Andrews,Geography and Sustainable Development,Research Grant,McCauley,"Darren, Andrew",,,,,,,Going Nuclear? Exploring the multi-level politics of including nuclear energy in a low carbon future,31/10/2011,31/12/2013,14092,,,Closed,Environmental planning,Human Geography,Political Science,Science & Technology Studies,Socio Legal Studies,,https://gtr.ukri.org:443/projects?ref=ES/I001425/1,268D02F6-BDD6-4532-8C76-9B938D3F4A5C,924BE15C-91F2-4AAD-941A-3F338324B6AE,C0E4FAD2-3C8B-410A-B6DF-3B9B9E433060,7E189722-E4B9-48C0-99EA-9B3E4A64EFE1
ESRC,ES/M00239X/1,University of Bristol,Law,Research Grant,Layard,Antonia,,,,,,,Ways of neighbourhood working and knowing,01/12/2014,09/12/2016,26883,,,Closed,Community Art inc A & H,Environmental planning,Human Geography (General),Literary & Cultural Theory,Socio Legal Studies,,https://gtr.ukri.org:443/projects?ref=ES/M00239X/1,795587BF-0801-47AD-98EE-38478242DC09,924BE15C-91F2-4AAD-941A-3F338324B6AE,4A348A76-B2D0-4DDD-804A-CE735A6D3798,B8BC405F-88C2-42C1-9042-C79A8548535D
NERC,NE/J006300/1,University of Leeds,Inst of Integrative & Comparative Biolog,Research Grant,Dunn,Alison,Margaret,,,,,,Yorkshire Dales Environmental Network,06/02/2012,05/02/2015,99952,,,Closed,Conservation Ecology,Ecosystem Scale Processes,Environmental planning,Human Geography,Regional & Extreme Weather,,https://gtr.ukri.org:443/projects?ref=NE/J006300/1,BCC248D4-3EB2-4D78-80D3-327064F2D103,8A03ED41-E67D-4F4A-B5DD-AAFB272B6471,83D87776-5958-42AE-889D-B8AECF16B468,1CF348F8-9AFB-4330-8FDF-ED8288ECE2CF
ESRC,ES/J013838/1,University of Birmingham,CURS,Research Grant,Lee,Peter,William,,,,,,Planning Responses to 'Shock' and 'Slow-Burn' Events: the Role of Redundancy in Regional Resilience,25/06/2012,24/06/2013,14520,,,Closed,Environmental planning,Human Geography,Social Policy,"Social Stats., Comp. & Methods",Urban & Land Management,,https://gtr.ukri.org:443/projects?ref=ES/J013838/1,D04ABC13-45BC-465C-A4E3-2B352204B360,924BE15C-91F2-4AAD-941A-3F338324B6AE,818CD6C9-61EE-41F2-9F37-0C7A8F43E25D,9C0DC516-CAA2-4339-8AF9-E31D636204ED
AHRC,AH/L007533/1,Glasgow School of Art,Digital Design Studio,Research Grant,Jeffrey,Stuart,,http://orcid.org/0000-0003-2084-4174,,,,,ACCORD - Archaeology Community Co-Production of Research Data,31/10/2013,27/03/2015,134692,,,Closed,Archaeological Theory,Computer Graphics & Visual.,Human Communication in ICT,Information & Knowledge Mgmt,,,https://gtr.ukri.org:443/projects?ref=AH/L007533/1,72AA3B70-51A1-4E6C-904E-5381907EAA8B,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,A334C885-B5AA-4A42-8CDD-EB6A11B853A2,D0877232-2EFA-41E2-AEF7-DD90B84FA521
ESRC,ES/H000763/1,University of Liverpool,Geography,Research Grant,Powell,Richard,Charles,,,,,,"Knowledges, resources and legal regimes: the new geopolitics of the Polar Regions",01/04/2010,31/08/2010,3760,,,Closed,Area & Development Studies,Environmental planning,Human Geography,Political Science,Socio Legal Studies,,https://gtr.ukri.org:443/projects?ref=ES/H000763/1,9AB20DF0-2224-4117-9428-9B5C258F5B70,924BE15C-91F2-4AAD-941A-3F338324B6AE,A0A585E0-6B0D-4643-A3A6-47943B4CBFEF,546F01F3-C596-4394-ACC9-FEFF7E93EC2A
ESRC,ES/I031472/1,University of Edinburgh,Information Services,Research Grant,Burnhill,Peter,Michael,,,,,,UKBORDERS - Extension Funding 2011/12,01/08/2011,31/07/2012,91121,,,Closed,Area & Development Studies,Environmental planning,Human Geography,Management & Business Studies,"Social Stats., Comp. & Methods",,https://gtr.ukri.org:443/projects?ref=ES/I031472/1,FBFC10CF-D585-4473-A904-03C45B7B2FA5,924BE15C-91F2-4AAD-941A-3F338324B6AE,2DB7ED73-8E89-457A-A395-FAC12F929C1A,6AE66C77-A745-4E55-A25B-3ABBFB1C682B
ESRC,ES/L011891/1,University of Leeds,Sch of Geography,Research Grant,Birkin,Mark,,,,,,,Consumer Data Research Support Service (CDRSS),14/02/2014,13/10/2020,5590177,,,Active,Economics,Environmental planning,Human Geography (General),Management & Business Studies,Social Policy,,https://gtr.ukri.org:443/projects?ref=ES/L011891/1,270A4DD5-C654-4A02-AEE4-46B227170F3A,924BE15C-91F2-4AAD-941A-3F338324B6AE,83D87776-5958-42AE-889D-B8AECF16B468,D4AE7D17-3B13-4E3A-A496-5EEE0C617947
AHRC,AH/S012893/1,University of Manchester,Arts Languages and Cultures,Research Grant,Gilmore,Abigail,,,,,,,Augmented Humanity: Does the Human Enhance the Machine or the Machine Enhance the Human?,01/01/2019,29/10/2019,201620,,,Active,Artificial Intelligence,Heritage Management,Human-Computer Interactions,Media & Communication Studies,Vision & Senses - ICT appl.,,https://gtr.ukri.org:443/projects?ref=AH/S012893/1,D2069419-4A42-4319-B01E-776B79619513,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,68D0E3C9-9246-4CFC-B5E9-48584CF82993,C0E790E1-8B38-4C00-8CA6-32E2774CC3A1
AHRC,AH/S010483/1,University of Glasgow,School of Humanities,Research Grant,Beale,Gareth,,,,,,,Digital Creativity for Regional Museums: Immersive Experiences Smart Commissioning Toolkit,01/02/2019,31/10/2019,32258,,,Active,Computer Graphics & Visual.,Digital Art & Design,Heritage Management,Human-Computer Interactions,Museum & Gallery Studies,,https://gtr.ukri.org:443/projects?ref=AH/S010483/1,7CC1756B-8D03-41A6-A0F8-E5B39E58C90B,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,AE58F21F-3622-4382-97BB-1359BD183E9F,E624B52D-2A87-4774-B186-64C264928905
AHRC,AH/R007926/1,University of Bedfordshire,Inst of Biomedical and Env Sci and Tech,Research Grant,Sreenivasaprasad,S,,,,,,,Green Conservation of Cultural Heritage in Egypt,01/01/2020,31/12/2022,209510,,,Active,Conservation Of Art & Textiles,Conservation Science,Heritage Management,Microbiology,Museum & Gallery Studies,Newton,https://gtr.ukri.org:443/projects?ref=AH/R007926/1,4F5487E6-6345-49B0-9504-8810F1845E29,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,BA42FE9E-1091-4F26-9645-58A2BECFD230,F5D351C8-CDE6-4E75-ACC5-07789743FB07
AHRC,AH/N001966/1,University of Leeds,School of Modern Languages and Cultures,Research Grant,Cooke,Paul,,http://orcid.org/0000-0002-8377-3118,,,,,Digital Tools in the Service of Difficult Heritage: How Recent Research Can Benefit Museums and their Audiences,01/02/2016,31/12/2016,79086,,,Closed,Economic & Social History,"German, inc. Dutch & Yiddish",Heritage Management,History of Sci./Med./Technol.,,,https://gtr.ukri.org:443/projects?ref=AH/N001966/1,5324782B-940F-49C3-8E9B-F71CBD6C8480,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,83D87776-5958-42AE-889D-B8AECF16B468,74639AB5-86BD-4D14-BE0A-8FF28CEFE3D8
AHRC,AH/T006080/1,Newcastle University,"Sch of History, Classics and Archaeology",Research Grant,Hickman,Clare,,,,,,,Inclusive Landscapes Network,01/01/2020,31/12/2021,36319,,,Active,Cultural Geography,Cultural History,Heritage Management,History of Sci./Med./Technol.,Social Geography,,https://gtr.ukri.org:443/projects?ref=AH/T006080/1,93B51491-8EA6-4E5C-82F0-792284A6F932,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,5E2B04DD-4A03-45ED-9892-61C5CCB8AC68,ECA94176-84D7-423F-8C92-63100DC0D271
AHRC,AH/P007724/1,The British Museum,Ancient Egypt and Sudan,Research Grant,Regulski,Ilona,,,,,,,Sustainable solutions towards heritage preservation in the Asyut region (Middle Egypt),01/11/2016,30/04/2018,77366,,,Closed,Anthropological Methodology,Cultural History,GCRF,Heritage Management,Phases of education,Social Geography,https://gtr.ukri.org:443/projects?ref=AH/P007724/1,C20771C1-625D-4BA4-ACF7-8434E4B29F46,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,C43CFC90-9E46-4CAA-B946-3C42D24D6DDF,2A003089-F6A5-42EA-839B-D456319FED6E
AHRC,AH/K007874/1,University of Leeds,School of Modern Languages and Cultures,Research Grant,Fell,Alison,Sarah,,,,,,Discovering First World War Heritage,01/02/2013,31/01/2014,43861,,,Closed,Creative Writing,Cultural History,Heritage Management,History of Sci./Med./Technol.,War Studies,,https://gtr.ukri.org:443/projects?ref=AH/K007874/1,11F66779-6F15-4E98-ABF1-54FC01610081,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,83D87776-5958-42AE-889D-B8AECF16B468,6F250C94-AAAD-4742-8B0B-52C8B9DED2E7
ESRC,ES/T003561/1,University of Stirling,Applied Social Science,Research Grant,Swanson,Dalene,,,,,,,Water and Fire: Enhancing capacity and reducing risk through 15 'Best Bets' for transformative adaptation with vulnerable residents on the Cape Flats,01/11/2019,31/10/2022,914274,,,Active,Environmental planning,Geography and Development,Social policy and Development,Sociology of Education,Water Quality,,https://gtr.ukri.org:443/projects?ref=ES/T003561/1,340A37D7-E33D-46DC-9B5C-8ABB0A5614E1,924BE15C-91F2-4AAD-941A-3F338324B6AE,C7510606-A36F-4725-A89B-9D592374972A,FBE1D119-1C2F-4A88-B0A1-F48AFBC913A6
AHRC,AH/T011114/1,The National Archives,Collection Care,Research Grant,Angelova,Lora,,http://orcid.org/0000-0003-2496-9310,,,,,Deep Discoveries,01/02/2020,30/04/2021,201229,,,Active,Archives,Artificial Intelligence,Conservation Of Art & Textiles,Heritage Management,Image & Vision Computing,,https://gtr.ukri.org:443/projects?ref=AH/T011114/1,9F51F2BF-91FD-457F-9A09-FE82DFFB99A8,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,6B007324-0D1B-4BCC-82BC-DE8439263BA8,055609A0-3826-4CB0-A83B-7F09FEAA0585
AHRC,AH/J013498/1,University of Sheffield,Archaeology,Research Grant,Johnston,Robert,Alexander,,,,,,US: Community Heritage at the University of Sheffield,01/02/2012,31/12/2012,19999,,,Closed,Cultural History,Heritage Management,History & Dev. of English Lang,Lifewriting,Sociology,,https://gtr.ukri.org:443/projects?ref=AH/J013498/1,79ED9B8E-63BD-48F7-94D8-375C546E35B9,1291772D-DFCE-493A-AEE7-24F7EEAFE0E9,03D8AFBB-3EA5-4885-B036-BD4F9F4F9849,164C7857-288A-40C2-8B61-61CF1BBA31B8
